Job Key No,Job Title/ Category,Number Of Vacancy,Relevant Field,Nature,Deadline,Contract Period,Payroll,Employer Business,Location Base,Monthly Salary Range HK$,Project Nature,Duties,Yrs of Total Post-Quali Exp,Yrs of Relevant Exp,Requirements,Work Outside Current Location,Last Update,Apply To,Direct Line,URL
33234,Contract Systems Analyst (Bid Ref 53778-1),1,Others,Contract,17 Mar 2025,02 May 2025 to 31 Oct 2025 (5 months),under InfoTech,Government T26 Contract,"Rm 210-213, 2/F, Yuen Long District Offices Building, 269 Castle Peak Road, Yuen Long, New Territori",N/A - N/A,"""(T26) To analyze, design, develop and implement a system using GIS open-source platform.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HAD; ;To develop, implement and support GIS system applications and burial objects database but not limited to:-;&;#12290; Systems analysis design and development of GIS system using GeoServer / ArcGIS Server;&;#12290; Open-source database design, administration and management ;&;#12290; Conduct program testing, system testing and develop systematic test cases to support user acceptance test;&;#12290; Conduct quality assurance, verification and rectification of data and applications;&;#12290; System analysis and development of spatial analytic tool for web system ;&;#12290; Lead the junior and technical staff for preparing system specification and data compilation ;&;#12290; Assist in preparing project reports and specifications;&;#12290; Perform any other duties as assigned by supervisor ;""",8.0,2.0,"""- Degree in computer subjects or related disciplines;- At least 8 years hands-on experience in IT application development in which 2 years&;#8217; experience in open source platform ;- Solid experience in web application and/or mobile application systems using Java, Node.js, MySQL;- Experience in both SQL and NoSQL database is preferred;- Experience in containers technologies is preferred (e.g. Kubernetes, Docker) ;- Experience with scalable networking technologies (e.g. Load Balancers, Firewalls) and web standards (e.g. REST APIs) ;- Knowledge in Linux platform is required;- Creative, analytical, self-initiative, responsible and well-organized;- Good knowledge and experience in system design and database design;- Strong commitment to project deadline and delivering high quality work;- Excellent self-study skill and be able to work independently ;Technical Skills: ;. At least 8 years' experience in Apache Web Server (AWS); ;. At least 8 years' experience in Client/Server Application Development (C/S); ;. At least 8 years' experience in JavaScript Programming (JAP); ;. At least 8 years' experience in Structured Query Language (SQL); ;. At least 8 years' experience in Web Programming (WEB); ;. At least 8 years' experience in Web Hosting, Design and Maintenance (WED); ;. At least 5 years' experience in JAVA Programming (JAV); ;. At least 4 years' experience in Data Architecture (DAR). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,10 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33234"")"
33125,Contract Systems Analyst (Bid Ref 53686-1),1,Others,Contract,17 Mar 2025,12 Apr 2025 to 11 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Tsim Sha Tsui,N/A - N/A,"""(T26) To lead technical design and enhancements for HKO's mobile applications, as well as lead the development of a new mobile application for special users""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the HKO; ;A CSA is required to take up the following tasks during the contract period: ; ;(1) lead the design and implementation of the data architecture to support the new feature of the location-based weather information for selected countries on the MyObservatory; ;(2) lead the design and development of the new feature of en-route weather forecast; ;(3) lead the implementation of the enhancement of the user interface, app notification features and widgets of HKO&;#195;&;#162;&;#226;&;#8218;&;#172;&;#226;&;#8222;&;#162;s apps; ;(4) collect and analyst user requirements of the new mobile application for special users; ;(5) lead the design and development of the new mobile application for special users with the addition of push notification function; ;(6) ensure the compatibility of HKO&;#195;&;#162;&;#226;&;#8218;&;#172;&;#226;&;#8222;&;#162;s apps and widgets with the latest iOS version; ;(7) assist in system nursing; and ;(8) prepare documentation and handover with training to HKO staff. ;""",5.0,4.0,"""Mandatory: ;(i) Proficiency in iOS app development with Swift language; ;(ii) Proficiency in development with Java and MySQL; ;(iii) Knowledge and experience in development on data architecture for Big Data platforms such as Hadoop, Elastic Search, MongoDB, Redis, etc.; ;(iv) At least 4 years of experience in mobile development and push notification development; ;(v) Experience in working in HKO. ; ;Optional: ;(vi) Experience in Android app development. ;(vii) Experience in Gitlab or GitHub and CI/CD such as Jenkins. ; ;A criminal record check will be required and the offer is subject to the results of the criminal record check. ;Technical Skills: ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in MySQL (MSQ); ;. At least 3 years' experience in PHP programming (PHP); ;. At least 3 years' experience in Wireless and Mobile (WLM); ;. At least 3 years' experience in XML (XML); ;. At least 2 years' experience in Source Control Management System (SCM); ;. At least 2 years' experience in Geographic Information System (GIS); ;. 2 years' experience in .NET C# (NEC) is an advantage; ;. 1 year's experience in HTML version before HTML5 (HTM) is an advantage; ;. 1 year's experience in SQL Server Reporting Services (SRS) is an advantage; ;. 1 year's experience in Unix/Linux Shell Scripting (ULS) is an advantage; ;. 1 year's experience in C++ (C++) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in work with the Government (GOV); ;. At least 2 years' experience in software testing (STM). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 5 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33125"")"
33318,Contract Systems Analyst (Bid Ref 53848-1),1,Application Development,Contract,21 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"33/F Revenue Tower, 5 Gloucester Road, Wanchai, Hong Kong",N/A - N/A,"""(T26) 1. LiDAR network data management and related works;2. Air modelling and data visualization module developments on PATH platform;3. Air quality data streamlining and related tasks""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EPD; ;1. Carry out technical studies on data from LiDAR network including format, logistics, characteristics, etc., in order for LiDAR network operation up to standard; ;2. Conduct in-house analyses and develop in-house modules and tools LiDAR data; ;3. Carry out GIS-based and/or 3D graphical model development and retrieval systems for systematic and ad-hoc analyses; ;4. Perform data processing, extraction and analyses on massive datasets for environmental impact assessments and any policy or episode-driven initiatives. Prepare progresses, statuses and findings in succinct and presentable formats, e.g., documents, websites, interactive graphics, etc.;;5. Update, maintain, process and manage the system levels of the meso-scale (including realtime air quality forecast system) and micro-scale (inc. computational fluid dynamics) models and assist managements for any enquires and updates in the regard ;6. Lead in-house air model application developments based on management needs, e.g., air quality data streamlining projects ;7. Assist management in preparing technical requirement document related to LiDAR network data, operations and/or others;8. Supervise, administer and validate the technical counterparts of other external projects assigned by management ;""",7.0,5.0,"""1. Degree in Information Technology or higher; and;2. In-depth knowledge in system development and support; and;3. In-depth knowledge in air quality vetting processes and GIS applications ;Technical Skills: ;. At least 6 years' experience in Geographic Information System (GIS); ;. At least 5 years' experience in MySQL (MSQ); ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. 5 years' experience in JAVA Programming (JAV) is an advantage; ;. 4 years' experience in ARC/INFO (ARC) is an advantage; ;. 4 years' experience in Unix/Linux Shell Scripting (ULS) is an advantage; ;. 3 years' experience in Structured Query Language (SQL) is an advantage; ;. 3 years' experience in Apache Web Server (AWS) is an advantage; ;. 2 years' experience in Client/Server Application Development (C/S) is an advantage; ;. 2 years' experience in Data Modeling (DMO) is an advantage; ;. 2 years' experience in System Implementation and Maintenance/Support (SIM) is an advantage; ;. 2 years' experience in Website Administration (WEA) is an advantage; ;. 1 year's experience in Rapid Application Development Methodology (RAD) is an advantage; ;. 1 year's experience in Source Control Management System (SCM) is an advantage; ;. 1 year's experience in business intelligence/data mining (BDM) is an advantage; ;. 6 months' experience in Project Management and Issue Tracking System (PIT) is an advantage; ;. 6 months' experience in Project Management Professional (PMP) (PMP) is an advantage. ;Non-technical Skills: ;. At least 6 years' experience in work with the Government (GOV); ;. Good written English is a must; ;. At least 2 years' experience in quality assurance (QAS); ;. 2 years' experience in Government information system strategy study/review (GSR) is an advantage; ;. 1 year's experience in IT audit (ITA) is an advantage; ;. 1 year's experience in IT Service Management (SMG) is an advantage; ;. 1 year's experience in conducting IT training/briefing (ITT) is an advantage; ;. 1 year's experience in vendor management (VMG) is an advantage; ;. 1 year's experience in project management (PRM) is an advantage; ;. 1 year's experience in IT procurement (PRO) is an advantage; ;. 6 months' experience in negotiation (NEG) is an advantage; ;. 6 months' experience in IT service/outsourcing management (OUT) is an advantage; ;. 6 months' experience in tender preparation and administration (TPA) is an advantage; ;. 6 months' experience in managing Government IT standards (ITG) is an advantage; ;. 6 months' experience in Government tendering procedures (GTP) is an advantage; ;. 6 months' experience in Government procurement/disposal procedures (GPD) is an advantage; ;. 6 months' experience in IT advisory and promotion, e.g. exhibition, publication (APR) is an advantage; ;. 6 months' experience in contract administration (CON) is an advantage; ;. Good coordination skills is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 7 years' post-qualification experience in which at least 5 years' relevant experience in a similar post and in a comparable capacity.""",N/A,14 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33318"")"
33262,Contract Systems Analyst (Bid Ref 53812-1),1,Application Development,Contract,26 Mar 2025,01 May 2025 to 30 Sep 2025 (5 months),under InfoTech,Government T26 Contract,San Po Kong,N/A - N/A,"""(T26) Application Development and Support for the Automatic Exchange of Account Information Portal and Country-by-Coutry Reporting Portal""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the IRD; ;(1) Support web application and batch processing system;;(2) Conduct system design;;(3) Prepare program specifications;;(4) Supervise programmers in application development and conduct code review;;(5) Prepare system documentation;;(6) Prepare system rollout;;(7) Any other duties assigned by supervisor. ;""",6.0,4.0,"""(1) Experience in Java Spring Framework;;(2) Experience in Angular;;(3) Experience in developing public facing web application. ;Technical Skills: ;. At least 3 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in EGIS (EGI); ;. At least 3 years' experience in HTML5 (HT5); ;. At least 3 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF); ;. At least 3 years' experience in JavaScript Programming (JAP); ;. At least 3 years' experience in JBoss Application Server (JAS); ;. At least 3 years' experience in JAVA Programming (JAV); ;. At least 3 years' experience in J2EE Development (JDE); ;. At least 3 years' experience in Structured Query Language (SQL); ;. At least 3 years' experience in Web Programming (WEB); ;. At least 3 years' experience in Web Services (WSV); ;. At least 3 years' experience in XML (XML). ;Non-technical Skills: ;. At least 3 years' experience in work with the Government (GOV); ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. Good written English is a must. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 4 years' relevant experience in a similar post and in a comparable capacity.""",N/A,12 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33262"")"
33128,Contract Systems Analyst (Bid Ref 53519-1),1,Others,Contract,17 Mar 2025,14 Apr 2025 to 31 Oct 2025 (6 months),under InfoTech,Government T26 Contract,Quarry Bay,N/A - N/A,"""(T26) To support the Central Cyber Government Office (CCGO) Portal and Government Common Applications System (GCAS), the Government intranet portal and application systems which offer a wide array of information and common services for B/Ds ;To provide usage support to all government officers in B/Ds in using CCGO Portal and GCAS ;To assist in the upgrade/enhancement of CCGO Portal and GCAS""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DPO; ;- to review and assist in quality assurance of deliverables from the maintenance services contractor ;- to provide technical support for the CCGO Portal and GCAS ;- to support the upgrade/enhancement for CCGO Portal and GCAS ;""",4.0,1.0,"""Experience in provide technical and operational support services of intranet or web applications ;Experience in handling user enquiries ;Working experience in handling enquiries from B/Ds is preferred ;Experience in supporting outsourced systems / applications and working with the vendors and contractors ;Experience in systems analysis and design related tasks on web based systems / applications ;Knowledge in system documentation, i.e. various kinds of system deliverables such as system manual, functional and system test plan etc. ;Technical Skills: ;. At least 1 year's experience in Apache Web Server (AWS); ;. At least 1 year's experience in MySQL (MSQ); ;. At least 1 year's experience in System Implementation and Maintenance/Support (SIM); ;. 1 year's experience in J2EE Development (JDE) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in helpdesk call handling (HDT); ;. At least 1 year's experience in vendor management (VMG); ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 1 year's experience in quality assurance (QAS) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33128"")"
33170,Contract Senior Systems Analyst (Bid Ref 53712-1),1,Application Development,Contract,19 Mar 2025,01 May 2025 to 31 Oct 2025 (6 months),under InfoTech,Government T26 Contract,Admiralty,N/A - N/A,"""(T26) - Application development and system maintenance on client/server and web applications for Marine Department, including but not limited to Licensing and Survey of Local Vessels System (LSLVS), Local Vessel Port Formality System (LVPFS), Verified Gross Mass Registration System (VGMRS), e-Online Interactive Computerised Assessment System (e-OICAS), MD Homepage & Mobile Website and Intranet Portal; and;- Database administration and System Support.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the MD; ;- To perform System Design and Analysis; ;- To collect user requirements; ;- To prepare function and program specifications; ;- To monitor, debug and check the quality of programmer's works; ;- To provide technical support services; ;- To provide advices to colleagues of IT Management Section on database administration, database performance tuning and diagnosis;;- To assist supervisors in monitoring work performance and conduct quality assurance of project deliverables from outsourced contractors;;- To supervise a team of staff to provide support to the operation and maintenance of the various systems;;- To provide IT-related procurement support; and ;- To carry out other project related duties as designated by supervisors. ;""",6.0,3.0,"""- Candidate should hold a local degree in IT/Computer subjects or equivalent;;- Candidate should possess extensive working experience in system implementation and maintenance;;- Candidate should have solid experience in database administration of Oracle RDBMS & MySQL, Java, JSP, J2EE architecture, XML, HTML, CSS, JQuery, JSON, AJAX, Apache and Tomcat,;- Candidate should have knowledge in Spring, Hibernate architecture, Model-view-controller (MVC) framework, WebUI development and SmartClient;;- Candidate should have solid experience in conducting quality assurance on project deliverables from outsourced contractors; and ;- Candidate possess business knowledge and experience in supporting IT systems in maritime industry and knowledge in Tableau would be an advantage. ;Technical Skills: ;. At least 6 years' experience in J2EE Development (JDE); ;. At least 6 years' experience in Oracle RDBMS (ODB); ;. At least 6 years' experience in Structured Query Language (SQL); ;. At least 6 years' experience in Tomcat Application Server (TOM); ;. At least 6 years' experience in Web Programming (WEB); ;. 2 years' experience in Unix/Linux Shell Scripting (ULS) is an advantage; ;. 2 years' experience in Red Hat Advanced Server (RHS) is an advantage; ;. 2 years' experience in Apache Web Server (AWS) is an advantage; ;. 2 years' experience in business intelligence/data mining (BDM) is an advantage; ;. 2 years' experience in JBoss Application Server (JAS) is an advantage. ;Non-technical Skills: ;. At least 5 years' experience in the management and support of Government systems and services (GSS); ;. At least 5 years' experience in managing Government projects (MGP); ;. At least 5 years' experience in IT service/outsourcing management (OUT); ;. At least 5 years' experience in work with the Government (GOV); ;. At least 5 years' experience in vendor management (VMG); ;. 2 years' experience in Business Process Re-engineering (BPE) is an advantage; ;. 2 years' experience in Government procurement/disposal procedures (GPD) is an advantage; ;. 2 years' experience in IT procurement (PRO) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,05 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33170"")"
33174,Contract Systems Analyst (Bid Ref 53726-1),1,Others,Contract,19 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"19/F, West Wing, Central Government Offices, Tamar, Hong Kong",N/A - N/A,"""(T26) (i) to arrange and monitor the provision of IT support services and administration of IT matters;;(ii) to perform planning, coordination and provision of technical support for implementation of IT projects;;(iii) to provide technical advice and support for IT network infrastructure and systems; and;(iv) to enhance IT security measures and conduct IT security risk assessment and audit.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the DEVB; ;(i) to arrange and monitor the provision of IT support services and administration of IT matters;;(ii) to arrange and plan the procurement or enhancement of IT systems, products and services;;(iii) to perform planning, coordination and provision of technical support for implementation of IT projects;;(iv) to assist in the review and user acceptance of project deliverables;;(v) to provide technical advice and support for IT network infrastructure and systems; and;(vi) to enhance IT security measures and conduct IT security risk assessment and audit. ;""",4.0,1.0,"""The candidate should have solid experience in project implementation and IT security audit, and is able to work independently. He/She should also be well-versed of the government procurement procedures and have thorough knowledge in GOA. ;Technical Skills: ;. At least 3 years' experience in IT Security (ITS); ;. At least 3 years' experience in IT Operational Management (OPM); ;. 1 year's experience in PHP programming (PHP) is an advantage; ;. 1 year's experience in Security Risk Assessment and Audit (SAA) is an advantage; ;. 1 year's experience in Adobe Flash (AFL) is an advantage; ;. 1 year's experience in Adobe Photoshop (APH) is an advantage; ;. 1 year's experience in Departmental Portal (DPS) is an advantage; ;. 1 year's experience in e-Leave (ELE) is an advantage. ;Non-technical Skills: ;. At least 1 year's experience in work with the Government (GOV); ;. At least 1 year's experience in project management (PRM); ;. At least 1 year's experience in IT procurement (PRO). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 4 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,05 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33174"")"
33134,Contract Systems Analyst (Bid Ref 53557-1),1,Application Development,Contract,17 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,"8/F, Cheung Sha Wan Government Offices, 303 Cheung Sha Wan Road, Kowloon",N/A - N/A,"""(T26) System Maintenance and Support for the ENDMEM System, Administer the network and system security of the infrastructure of the ENDMEM Mobile Extension Module""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EPD; ;1. To provide system support for the ENDMEM system;2. To assist monitoring of the performance of the maintenance contractor of the ENDMEM system;3. To troubleshoot system problems of the ENDMEM system ;4. To manage the network infrastructure of the ENDMEM Mobile Extension Module ;""",6.0,1.0,"""1. Degree in Information Technology or Higher, and;2. Good knowledge in applications, system development and application maintenance ;Technical Skills: ;. At least 3 years' experience in Geographic Information System (GIS); ;. At least 3 years' experience in WebLogic Server Administration (WLG); ;. At least 1 year's experience in CISCO IOS Software & CISCO Products (CIP); ;. 2 years' experience in FileNet (FLN) is an advantage; ;. 1 year's experience in JAVA Programming (JAV) is an advantage; ;. 1 year's experience in Storage Area Network (SAN) is an advantage; ;. 1 year's experience in Security Risk Assessment (SRA) is an advantage. ;Non-technical Skills: ;. At least 3 years' experience in the management and support of Government systems and services (GSS); ;. Excellent written English is a must; ;. At least 3 years' experience in vendor management (VMG); ;. 1 year's experience in work with the Government (GOV) is an advantage; ;. 1 year's experience in IT service/outsourcing management (OUT) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 6 years' post-qualification experience in which at least 1 year's relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33134"")"
33259,Contract Senior Systems Analyst (Bid Ref 53791-1),1,Others,Contract,26 Mar 2025,01 May 2025 to 30 Jun 2026 (14 months),under InfoTech,Government T26 Contract,"Yau Ma Tei, Kowloon",N/A - N/A,"""(T26) Provide support on various System Development Life Cycle (SDLC) activities for Civil Aid Service (CAS), such as procurement of IT equipment and services, system analysis and design, system implementation, system and user acceptance testing, contractor monitoring, maintenance, progress reporting and other administrative works for outsourced IT projects serving over 8,000 adults and Cadet Corps members, including but not limited to: ;;(a) Revamp of Web Portal for CAS Members and Its Migration to Government Cloud Infrastructure Services, ;(b) Implementation of Event Management Portal (AI Rostering, Attendance Recording and Claims Approval), ;(c) Implementation of Applicant Registration and Enrolment Hub, ;(d) Implementation of Inventory Management System, and ;(e) Enhancement of Human Resources Management System. ;;Remarks: Early service termination may be resulted due to unavailability of funding, early completion of project or poor performance.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the SBU; ;The appointed staff is required to work in the following areas:;;1. Assist in managing multiple outsourced system development projects within a tight project timeline by December 2025.; ;2. Elicit detailed user requirements, convert business requirements into technical specifications and evaluate IT products and technologies.;;3. Review and supplement system design, comment and conduct quality assurance on contractor&;#8217;s project deliverables, provide technical advices, monitor contractor's progress and work quality.;;4. Participate and, if necessary, supplement contractor&;#8217;s work in SDLC activities including systems analysis and design, installation of computer systems, programming, implementation, system and user acceptance testing and production rollout.;;5. Handle and resolve all technical and non-technical issues raised during the entire work assignment life cycle, work proactively with departmental users and contractors to come up with solutions.;;6. Assist in compliance activities such as Security Risk Assessment and Audit (SRAA) and Privacy Impact Assessment and Audit (PIAA).;;7. Provide technical support, problem diagnosis and professional advice, where appropriate.;;8. Carry out any other IT related tasks as assigned by the supervisor. ;""",10.0,3.0,"""1. Bachelor's degree or above from HK university or equivalent.;;2. Hands on experience in larger-scale outsourced Internet-facing web and mobile application development projects from design, implementation, testing to deployment.;;3. Hands on experience in modern web and mobile application development and deployment technologies.;;4. Strong communication and liaison skills. Solid experience in liaising with various parties, gathering user requirements from department users across different sections, planning and coordinating user acceptance and production rollout, resolving conflicts with external service providers are required.;;5. Knowledge and experience in Government projects that utilize web and mobile app programming (e.g. Java framework, Spring, RESTful API, React, JavaScript, HTML5, MariaDB, PHP, Swift/iOS, Java/Android, etc.), responsive web design (RWD), web content accessibility guidelines (WCAG), Government Cloud Infrastructure Services (GCIS), Single Sign-On (SSO) with Open Source Departmental Portal (OSDP), and/or iAM Smart are required.;;6. Experience in physical system design and deployment (e.g. infrastructure, cloud architecture, larger-scale database, etc.) are highly preferred.;;7. Experience in compliance to government IT policies and guidelines, in particular in IT security (e.g. Baseline IT Security Policy (S17), IT Security Guidelines (G3), Security Risk Assessment and Audit (SRAA), Privacy Impact Assessment and Audit (PIAA)) and quality assurance are preferred.;;8. Experience in vetting government IT project deliverables such as SA&D report, system and user testing reports, SRAA and PIAA reports, PMP, PID, PIDR, project highlight reports, QAR, etc. are preferred.;;9. Experienced in supporting Government IT systems, services and IT outsourcing are preferred.;;Other Requirements;;1. Self-motivated, independent, diligent, polite, patient, pro-active, fast-learner, good team player.;;2. Strong presentation, negotiation, organization and problem solving skills.;;3. Good communication skill and customer service skill.;;4. Good command of written & spoken English and Chinese.;;5. Overtime and on-call support work outside office hours are required, when necessary.;;6. Work on Saturdays, Sundays and public holidays for non-office hours are required, when necessary. ;Technical Skills: ;. At least 5 years' experience in Web Programming (WEB); ;. At least 4 years' experience in IT Application Development and Management (ADM); ;. At least 4 years' experience in Document Flow/Workflow Management System (DOC); ;. At least 4 years' experience in JBoss Application Server (JAS); ;. At least 2 years' experience in EGIS (EGI); ;. At least 2 years' experience in Security Risk Assessment (SRA); ;. 5 years' experience in Structured Query Language (SQL) is an advantage; ;. 5 years' experience in Apache Web Server (AWS) is an advantage; ;. 5 years' experience in MySQL (MSQ) is an advantage; ;. 5 years' experience in HTML5 (HT5) is an advantage; ;. 5 years' experience in JavaScript Programming (JAP) is an advantage; ;. 5 years' experience in JAVA Programming (JAV) is an advantage; ;. 5 years' experience in XML (XML) is an advantage; ;. 4 years' experience in J2EE Development (JDE) is an advantage; ;. 4 years' experience in JavaServer Faces (JSF) (JSF) is an advantage; ;. 4 years' experience in Java Servlet Programming (JSP) is an advantage; ;. 4 years' experience in Reporting (Crystal Report, iReport) (REP) is an advantage; ;. 4 years' experience in Web Services (WSV) is an advantage. ;Non-technical Skills: ;. At least 2 years' experience in IT service/outsourcing management (OUT); ;. At least 2 years' experience in work with the Government (GOV); ;. At least 10 months' experience in project development in specified business areas (PDE); ;. Good coordination skills is an advantage; ;. 4 years' experience in quality assurance (QAS) is an advantage; ;. 4 years' experience in software testing (STM) is an advantage; ;. 2 years' experience in managing Government projects (MGP) is an advantage. ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 10 years' post-qualification experience in which at least 3 years' relevant experience in a similar post and in a comparable capacity.""",N/A,12 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33259"")"
33121,Contract Project Manager (Bid Ref 53658-1),1,Others,Contract,17 Mar 2025,02 May 2025 to 27 Feb 2026 (9 months),under InfoTech,Government T26 Contract,Tseung Kwan O,N/A - N/A,"""(T26) To manage and provide professional IT advice for the implementation of new self-service kiosk for the Immigration Department (ImmD).""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the ImmD; ;The staff will be responsible for managing the implementation of the new self-service kiosk. Tasks includes: ;(a) to lead, manage and plan the implementation of the new self-service kiosk at ImmD HQs. ;(b) to supervise the internal project team and monitor the contractors in the provision of support and implementation services on the new self-service kiosk; ;(c) to monitor contractor's work and provide technical advice on contractor's deliverables; ;(d) to devise the appropriate strategies for project implementation; ;(e) to plan ahead and identify contingencies and alternatives, as well as manage deviations and risks; ;(f) to closely collaborate with the contractors, users and other project teams in ImmD in the course of exercising the duties; ;(g) to manage and motivate the human resources; and ;(h) to perform any other duties as may be required. ;""",8.0,2.0,"""The CPM should possess strong planning, decision making, management as well as good communication skills, and has experience in managing large-scale IT projects. ; ;Experience in project management, outsourcing management will be an advantage. ; ;Criminal record check is required. ;Technical Skills: ;. At least 7 years' experience in IT Planning (ITP); ;. At least 7 years' experience in Multi-vendor Mission Critical System (MCS); ;. At least 7 years' experience in System Implementation and Maintenance/Support (SIM). ;Non-technical Skills: ;. At least 6 months' experience in managing Government projects (MGP); ;. At least 6 months' experience in IT service/outsourcing management (OUT). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 8 years' post-qualification experience in which at least 2 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33121"")"
33124,Contract Project Manager (Bid Ref 53678-1),1,Others,Contract,17 Mar 2025,01 May 2025 to 30 Apr 2026 (12 months),under InfoTech,Government T26 Contract,Tai Wai Office,N/A - N/A,"""(T26) Management of web application system development and maintenance in EDB.""","""- Serve a contract assignment under InfoTech's headcount, full-time second to serve the EDB; ;To lead and manage a team to: ;(a) carry out requirement study, analysis, design, implementation and maintenance for IT systems; ;(b) participate in technical study and product evaluation; and ;(c) provide training, technical support and advice to users of IT systems and in IT activities ;""",20.0,10.0,"""(a) At least 20 years of post-qualification relevant application system development / maintenance of which a minimum of 10 years in managing web application system implementation / maintenance. ;(b) At least 15 year experience with/in government projects ;Technical Skills: ;. At least 15 years' experience in IT Application Development and Management (ADM); ;. At least 3 years' experience in Disaster Recovery Planning (DRP); ;. At least 3 years' experience in Microsoft SQL Server (MSS); ;. At least 2 years' experience in Java Application Framework (e.g. Struts (Apache)) (JAF). ;Non-technical Skills: ;. At least 15 years' experience in the management and support of Government systems and services (GSS); ;. At least 10 years' experience in managing G2B and G2C projects (GBC); ;. Excellent written English is a must; ;. At least 8 years' experience in managing Government projects (IEG). ;- Bachelor's degree/Higher Diploma in Computer Science, IT or equivalent; ;- At least 20 years' post-qualification experience in which at least 10 years' relevant experience in a similar post and in a comparable capacity.""",N/A,03 Mar 2025,itcareer@infotech.com.hk,2836 0363,"=Hyperlink(""https://www.infotech.com.hk/itjs/job/fe-view.do?method=feView&jjKey=33124"")"
